fold,swap_type,donor_species_id,donor_group_id,count
2,cross_class,03,03::000028099596,3
2,cross_class,03,03::000033480001,4
2,cross_class,03,03::000033570001,10
2,cross_class,03,03::000033680001,16
2,cross_class,03,03::000033700001,8
2,cross_class,03,03::000033820001,26
2,cross_class,03,03::000034189596,22
2,cross_class,03,03::000034610001,6
2,cross_class,03,03::000036049596,16
2,cross_class,03,03::000037509596,28
2,cross_class,03,03::000038829596,8
2,cross_class,03,03::000040729596,99
2,cross_class,03,03::000057239596,1
2,cross_class,03,03::000058399596,4
2,cross_class,03,03::000058729596,37
2,cross_class,03,03::000062339596,8
2,cross_class,03,03::000063989596,19
2,cross_class,03,03::000065009596,15
2,cross_class,03,03::000067919596,10
2,cross_class,03,03::000068119596,3
2,cross_class,03,03::000068419596,3
2,cross_class,03,03::001343000103,13
2,cross_class,03,03::001379000103,33
2,cross_class,03,03::002600000103,8
2,cross_class,03,03::003395135228,2
2,cross_class,03,03::003405405240,3
2,cross_class,03,03::003432175292,2
2,cross_class,03,03::003432805292,4
2,cross_class,03,03::003445305304,2
2,cross_class,03,03::003445365304,1
2,cross_class,03,03::003445635304,10
2,cross_class,03,03::003445795304,3
2,cross_class,03,03::003446335305,8
2,cross_class,03,03::003446435305,4
2,cross_class,03,03::003446575305,9
2,cross_class,03,03::003446765305,5
2,cross_class,03,03::003447095305,2
2,cross_class,03,03::003447135305,4
2,cross_class,03,03::003447395305,3
2,cross_class,03,03::003447485305,2
2,cross_class,03,03::003447735305,10
2,cross_class,03,03::003448005305,1
2,cross_class,03,03::003448085305,4
2,cross_class,03,03::003448395305,3
2,cross_class,03,03::003448455305,6
2,cross_class,03,03::003470485337,5
2,cross_class,03,03::003470535337,3
2,cross_class,03,03::003470575337,3
2,cross_class,03,03::003470905337,3
2,cross_class,03,03::003470965337,1
2,cross_class,03,03::003473545342,9
2,cross_class,03,03::003473715342,4
2,cross_class,03,03::003473795342,5
2,cross_class,03,03::003473865342,5
2,cross_class,03,03::003474375342,2
2,cross_class,03,03::003515305414,22
2,cross_class,03,03::003515705414,19
2,cross_class,03,03::003515825415,3
2,cross_class,03,03::003516085414,1
2,cross_class,03,03::003516175415,9
2,cross_class,03,03::003525775417,1
2,cross_class,03,03::003541895448,4
2,cross_class,03,03::003542095448,1
2,cross_class,03,03::003542215448,1
2,cross_class,03,03::003548885463,3
2,cross_class,03,03::003563085500,2
2,cross_class,03,03::003563355500,1
2,cross_class,03,03::003577495534,1
2,cross_class,03,03::003586445569,3
2,cross_class,03,03::003596735595,2
2,cross_class,03,03::003596825595,3
2,cross_class,03,03::003608715615,1
2,cross_class,03,03::003621165639,3
2,cross_class,03,03::003641815707,8
2,cross_class,03,03::003641875707,7
2,cross_class,03,03::003641895707,4
2,cross_class,03,03::003645355716,5
2,cross_class,03,03::003645655716,12
2,cross_class,03,03::003645985716,4
2,cross_class,03,03::003651755728,2
2,cross_class,03,03::003651795728,1
2,cross_class,03,03::003651925728,9
2,cross_class,03,03::003664795765,2
2,cross_class,03,03::003666435765,1
2,cross_class,03,03::003680205782,4
2,cross_class,03,03::003699815827,1
2,cross_class,03,03::003705405838,2
2,cross_class,03,03::003706085838,7
2,cross_class,03,03::003706365838,14
2,cross_class,03,03::003706405838,2
2,cross_class,03,03::003708535845,3
2,cross_class,03,03::003708595845,2
2,cross_class,03,03::003708985845,2
2,cross_class,03,03::003717975859,1
2,cross_class,03,03::003722875870,2
2,cross_class,03,03::003724795873,2
2,cross_class,03,03::003724805873,6
2,cross_class,03,03::003726075873,8
2,cross_class,03,03::003726085873,2
2,cross_class,03,03::003735225892,3
2,cross_class,03,03::003735275892,2
2,cross_class,03,03::003756175977,3
2,cross_class,03,03::003756505977,10
2,cross_class,03,03::003764525997,1
2,cross_class,03,03::003775056022,2
2,cross_class,03,03::003776026025,3
2,cross_class,03,03::003776076025,2
2,cross_class,03,03::003776236025,6
2,cross_class,03,03::003784446052,1
2,cross_class,03,03::003798496092,3
2,cross_class,03,03::003805336105,4
2,cross_class,03,03::003805376105,1
2,cross_class,03,03::003805426105,4
2,cross_class,03,03::003809286114,1
2,cross_class,03,03::003809376114,7
2,cross_class,03,03::003809616114,2
2,cross_class,03,03::003809866114,1
2,cross_class,03,03::003809966114,1
2,cross_class,03,03::003826316157,1
2,cross_class,03,03::003826756157,1
2,cross_class,03,03::003826976157,6
2,cross_class,03,03::003827336157,1
2,cross_class,03,03::003839396184,3
2,cross_class,03,03::003839466184,2
2,cross_class,03,03::003839506184,4
2,cross_class,03,03::003839656184,3
2,cross_class,03,03::003839806184,5
2,cross_class,03,03::003839836184,2
2,cross_class,03,03::003871236248,1
2,cross_class,03,03::003871336248,6
2,cross_class,03,03::003871396248,1
2,cross_class,03,03::003871706248,2
2,cross_class,03,03::003876406270,1
2,cross_class,03,03::003876416270,2
2,cross_class,03,03::003876456270,7
2,cross_class,03,03::003888396299,4
2,cross_class,03,03::003894936309,2
2,cross_class,03,03::003895176309,3
2,cross_class,03,03::003895416309,2
2,cross_class,03,03::003896216309,1
2,cross_class,03,03::003920886366,1
2,cross_class,03,03::003921456366,4
2,cross_class,03,03::003921966366,1
2,cross_class,03,03::003925586379,4
2,cross_class,03,03::003925906379,1
2,cross_class,03,03::003961436475,1
2,cross_class,03,03::003966326489,2
2,cross_class,03,03::004146536796,9
2,cross_class,03,03::004146596796,3
2,cross_class,03,03::004146646796,1
2,cross_class,03,03::004154106805,2
2,cross_class,03,03::004154186805,7
2,cross_class,03,03::004154966805,1
2,cross_class,03,03::004160116811,1
2,cross_class,03,03::004160166811,2
2,cross_class,03,03::004160756812,1
2,cross_class,03,03::004160926812,2
2,cross_class,03,03::004170276826,2
2,cross_class,03,03::004180386835,3
2,cross_class,03,03::004196576862,3
2,cross_class,03,03::004197056862,5
2,cross_class,03,03::004199376865,2
2,cross_class,03,03::004201146866,1
2,cross_class,03,03::004201186866,2
2,cross_class,03,03::004213496890,3
2,cross_class,03,03::004213946890,9
2,cross_class,03,03::004214056890,2
2,cross_class,03,03::004214206890,1
2,cross_class,03,03::004214356890,6
2,cross_class,03,03::004214606890,2
2,cross_class,03,03::004214666890,8
2,cross_class,03,03::004222046906,8
2,cross_class,03,03::004222866906,2
2,cross_class,03,03::004222886906,3
2,cross_class,03,03::004222946906,9
2,cross_class,03,03::004223036906,4
2,cross_class,03,03::004227496913,5
2,cross_class,03,03::004227566913,5
2,cross_class,03,03::004227746913,6
2,cross_class,03,03::004227916913,2
2,cross_class,03,03::004265806970,3
2,cross_class,03,03::004266386970,3
2,cross_class,03,03::004269786972,1
2,cross_class,03,03::004269876972,4
2,cross_class,03,03::004269966972,2
2,cross_class,03,03::004269976972,4
2,cross_class,03,03::004270106972,4
2,cross_class,03,03::004270116972,2
2,cross_class,03,03::004270746972,7
2,cross_class,03,03::004272406975,8
2,cross_class,03,03::004272616975,1
2,cross_class,03,03::004272746975,2
2,cross_class,03,03::004272836975,1
2,cross_class,03,03::004272876975,2
2,cross_class,03,03::004272886975,1
2,cross_class,03,03::004272966975,1
2,cross_class,03,03::004273346975,2
2,cross_class,03,03::004273616975,2
2,cross_class,03,03::004273906975,3
2,cross_class,03,03::004273946975,7
2,cross_class,03,03::004276616978,1
2,cross_class,03,03::004276786978,6
2,cross_class,03,03::004276846978,5
2,cross_class,03,03::004282466990,1
2,cross_class,03,03::004282516990,3
2,cross_class,03,03::004286787004,1
2,cross_class,03,03::004286817004,2
2,cross_class,03,03::004286927004,3
2,cross_class,03,03::004287027004,1
2,cross_class,03,03::004287357004,3
2,cross_class,03,03::004287407004,1
2,cross_class,03,03::004288097004,1
2,cross_class,03,03::004288517004,4
2,cross_class,03,03::004310127035,1
2,cross_class,03,03::004312007038,2
2,cross_class,03,03::004312147038,8
2,cross_class,03,03::004313427038,4
2,cross_class,03,03::004313897038,14
2,cross_class,03,03::004314317038,1
2,cross_class,03,03::004314347038,2
2,cross_class,03,03::004341737064,7
2,cross_class,03,03::004341857064,1
2,cross_class,03,03::004341987064,8
2,cross_class,03,03::004342047064,3
2,cross_class,03,03::004342237064,2
2,cross_class,03,03::004342337064,4
2,cross_class,03,03::004342557064,1
2,cross_class,03,03::004360207105,3
2,cross_class,03,03::004388507119,2
2,cross_class,03,03::004388657119,16
2,cross_class,03,03::004388917119,3
2,cross_class,03,03::004410027147,1
2,cross_class,03,03::004415427150,2
2,cross_class,03,03::004429817189,3
2,cross_class,03,03::004435657192,2
2,cross_class,03,03::004436767192,6
2,cross_class,03,03::004436797192,1
2,cross_class,03,03::004437657192,1
2,cross_class,03,03::004439907195,5
2,cross_class,03,03::004443717197,2
2,cross_class,03,03::004444127197,4
2,cross_class,03,03::004474997254,9
2,cross_class,03,03::004479637258,4
2,cross_class,03,03::004480517258,1
2,cross_class,03,03::004480727258,1
2,cross_class,03,03::004490877262,1
2,cross_class,03,03::004491057262,2
2,cross_class,03,03::004502407286,11
2,cross_class,03,03::004502487286,5
2,cross_class,03,03::004503317286,4
2,cross_class,03,03::004509827297,3
2,cross_class,03,03::004518207321,2
2,cross_class,03,03::004519497323,2
2,cross_class,03,03::004519577323,7
2,cross_class,03,03::004519687323,2
2,cross_class,03,03::004519827323,1
2,cross_class,03,03::004520937324,1
2,cross_class,03,03::004521517325,6
2,cross_class,03,03::004521757324,1
2,cross_class,03,03::004521977325,1
2,cross_class,03,03::004523957333,1
2,cross_class,03,03::004523987333,3
2,cross_class,03,03::004524037333,1
2,cross_class,03,03::004524447333,2
2,cross_class,03,03::004557267383,2
2,cross_class,03,03::004557497383,10
2,cross_class,03,03::004557687383,2
2,cross_class,03,03::004558067383,1
2,cross_class,03,03::004559497386,10
2,cross_class,03,03::004559547386,3
2,cross_class,03,03::004559827386,2
2,cross_class,03,03::004562177388,3
2,cross_class,03,03::004563207390,1
2,cross_class,03,03::004563637390,1
2,cross_class,03,03::004591437447,2
2,cross_class,03,03::004591567447,2
2,cross_class,03,03::004591637447,8
2,cross_class,03,03::004591747447,6
2,cross_class,03,03::004592237447,2
2,cross_class,03,03::004597967455,4
2,cross_class,03,03::004598497454,2
2,cross_class,03,03::004598527455,1
2,cross_class,03,03::004599037455,6
2,cross_class,03,03::004599157454,2
2,cross_class,03,03::004599447454,2
2,cross_class,03,03::004652863557,5
2,cross_class,03,03::004653433557,1
2,cross_class,03,03::004653643557,2
2,cross_class,03,03::004657603558,2
2,cross_class,03,03::004658223558,4
2,cross_class,03,03::004658283558,3
2,cross_class,03,03::004661083561,3
2,cross_class,03,03::004665373562,2
2,cross_class,03,03::004712343565,3
2,cross_class,03,03::004718783566,1
2,cross_class,03,03::342789528803,7
2,cross_class,03,03::365159572803,1
2,cross_class,03,03::370542583803,3
2,cross_class,03,03::382611615703,1
2,cross_class,03,03::392615637903,5
2,cross_class,03,03::419664686203,3
2,cross_class,03,03::421407689003,5
2,cross_class,03,03::421423689003,3
2,cross_class,03,03::422383690603,5
2,cross_class,03,03::423260691803,1
2,cross_class,03,03::443685719203,3
2,cross_class,03,03::447463725403,3
2,cross_class,03,03::447532725403,5
2,cross_class,03,03::450284728603,3
2,cross_class,03,03::454043736003,2
2,cross_class,03,03::454460736603,5
2,cross_class,03,03::455724738303,3
2,cross_class,04,04::000000019599,44
2,cross_class,04,04::000000619599,1
2,cross_class,04,04::000001099599,40
2,cross_class,04,04::000003279599,24
2,cross_class,04,04::000003889599,2
2,cross_class,04,04::000004249599,47
2,cross_class,04,04::000005509599,19
2,cross_class,04,04::000006999599,11
2,cross_class,04,04::000008919599,55
2,cross_class,04,04::000009569599,37
2,cross_class,04,04::000013269599,31
2,cross_class,04,04::000014549599,19
2,cross_class,04,04::000016569599,1
2,cross_class,04,04::000017069599,2
2,cross_class,04,04::000017139599,29
2,cross_class,04,04::000017799599,25
2,cross_class,04,04::000018939599,19
2,cross_class,04,04::000019199598,12
2,cross_class,04,04::000021009599,8
2,cross_class,04,04::000031020001,7
2,cross_class,04,04::000044239598,59
2,cross_class,04,04::000060489598,25
2,cross_class,04,04::000064219598,41
2,cross_class,04,04::000068759598,51
2,cross_class,04,04::000082529598,21
2,cross_class,04,04::000122669598,2
2,cross_class,04,04::000138389598,15
2,cross_class,04,04::000155219598,30
2,cross_class,04,04::003398615233,1
2,cross_class,04,04::003399225233,2
2,cross_class,04,04::003399255233,2
2,cross_class,04,04::003414005266,4
2,cross_class,04,04::003414655267,18
2,cross_class,04,04::003414685267,2
2,cross_class,04,04::003421475277,15
2,cross_class,04,04::003421485277,3
2,cross_class,04,04::003421525277,24
2,cross_class,04,04::003421535277,4
2,cross_class,04,04::003421575277,8
2,cross_class,04,04::003421785277,9
2,cross_class,04,04::003421865277,5
2,cross_class,04,04::003421875277,9
2,cross_class,04,04::003458495314,2
2,cross_class,04,04::003539645441,1
2,cross_class,04,04::003539675441,9
2,cross_class,04,04::003539745441,6
2,cross_class,04,04::003539755441,8
2,cross_class,04,04::003539865441,3
2,cross_class,04,04::003539895441,2
2,cross_class,04,04::003539955441,2
2,cross_class,04,04::003554635480,13
2,cross_class,04,04::003554645480,2
2,cross_class,04,04::003554705480,2
2,cross_class,04,04::003554715480,5
2,cross_class,04,04::003554745480,4
2,cross_class,04,04::003554855480,1
2,cross_class,04,04::003555055480,5
2,cross_class,04,04::003555065480,8
2,cross_class,04,04::003555085480,9
2,cross_class,04,04::003555135480,6
2,cross_class,04,04::003555215480,1
2,cross_class,04,04::003555275480,1
2,cross_class,04,04::003575045530,2
2,cross_class,04,04::003584755552,1
2,cross_class,04,04::003584985556,3
2,cross_class,04,04::003585295556,5
2,cross_class,04,04::003585335556,1
2,cross_class,04,04::003591195585,4
2,cross_class,04,04::003636515685,1
2,cross_class,04,04::003663655762,8
2,cross_class,04,04::003663745762,2
2,cross_class,04,04::003663765762,1
2,cross_class,04,04::003663835762,3
2,cross_class,04,04::003663855762,1
2,cross_class,04,04::003690245794,4
2,cross_class,04,04::003696615808,7
2,cross_class,04,04::003696665808,6
2,cross_class,04,04::003696775808,3
2,cross_class,04,04::003741475916,5
2,cross_class,04,04::003742885920,1
2,cross_class,04,04::003742915920,2
2,cross_class,04,04::003743035920,5
2,cross_class,04,04::003744505928,3
2,cross_class,04,04::003754245970,5
2,cross_class,04,04::003754265970,8
2,cross_class,04,04::003759295985,3
2,cross_class,04,04::003759385985,2
2,cross_class,04,04::003759485985,3
2,cross_class,04,04::003759515985,3
2,cross_class,04,04::003759555985,1
2,cross_class,04,04::003759575985,2
2,cross_class,04,04::003759595985,2
2,cross_class,04,04::003759725985,2
2,cross_class,04,04::003759835985,2
2,cross_class,04,04::003759885985,14
2,cross_class,04,04::003759915985,2
2,cross_class,04,04::003760125985,16
2,cross_class,04,04::003771406010,1
2,cross_class,04,04::003771546010,1
2,cross_class,04,04::003771616010,4
2,cross_class,04,04::003773806016,1
2,cross_class,04,04::003773886016,1
2,cross_class,04,04::003773966016,4
2,cross_class,04,04::003774096016,3
2,cross_class,04,04::003782576044,1
2,cross_class,04,04::003782606044,2
2,cross_class,04,04::003782636044,3
2,cross_class,04,04::003790296073,2
2,cross_class,04,04::003823746136,2
2,cross_class,04,04::003853996218,1
2,cross_class,04,04::003854126218,1
2,cross_class,04,04::003854216218,1
2,cross_class,04,04::003856516226,2
2,cross_class,04,04::003856896226,4
2,cross_class,04,04::003875896262,10
2,cross_class,04,04::003875986262,6
2,cross_class,04,04::003876016262,6
2,cross_class,04,04::003876056262,8
2,cross_class,04,04::003880726278,1
2,cross_class,04,04::003894166308,2
2,cross_class,04,04::003903286329,1
2,cross_class,04,04::003903416329,1
2,cross_class,04,04::003903436329,3
2,cross_class,04,04::003903456329,1
2,cross_class,04,04::003903596329,12
2,cross_class,04,04::003903686329,3
2,cross_class,04,04::003903736329,3
2,cross_class,04,04::003903816329,2
2,cross_class,04,04::003903856329,7
2,cross_class,04,04::003904106329,2
2,cross_class,04,04::003904356329,6
2,cross_class,04,04::003910496343,1
2,cross_class,04,04::003930856390,2
2,cross_class,04,04::003931036390,5
2,cross_class,04,04::003959516471,1
2,cross_class,04,04::004086336713,4
2,cross_class,04,04::004086396713,8
2,cross_class,04,04::004086436713,2
2,cross_class,04,04::004086496713,7
2,cross_class,04,04::004101436728,1
2,cross_class,04,04::004101526728,4
2,cross_class,04,04::004101546728,4
2,cross_class,04,04::004101796728,2
2,cross_class,04,04::004131866766,2
2,cross_class,04,04::004142056790,1
2,cross_class,04,04::004142076790,5
2,cross_class,04,04::004144256793,2
2,cross_class,04,04::004168476821,2
2,cross_class,04,04::004168496821,1
2,cross_class,04,04::004168526821,2
2,cross_class,04,04::004168536821,2
2,cross_class,04,04::004182506838,6
2,cross_class,04,04::004182596838,12
2,cross_class,04,04::004182646838,3
2,cross_class,04,04::004182826838,2
2,cross_class,04,04::004182876838,18
2,cross_class,04,04::004182896838,11
2,cross_class,04,04::004183016838,1
2,cross_class,04,04::004183066838,1
2,cross_class,04,04::004186456843,6
2,cross_class,04,04::004188846845,4
2,cross_class,04,04::004189186845,2
2,cross_class,04,04::004192766854,1
2,cross_class,04,04::004193726855,4
2,cross_class,04,04::004193786855,1
2,cross_class,04,04::004194416857,1
2,cross_class,04,04::004198906864,2
2,cross_class,04,04::004204566876,5
2,cross_class,04,04::004204636876,1
2,cross_class,04,04::004204876876,3
2,cross_class,04,04::004205006876,5
2,cross_class,04,04::004205026876,2
2,cross_class,04,04::004205246876,2
2,cross_class,04,04::004205336876,6
2,cross_class,04,04::004205366876,1
2,cross_class,04,04::004205466876,3
2,cross_class,04,04::004205486876,2
2,cross_class,04,04::004205596876,1
2,cross_class,04,04::004205616876,1
2,cross_class,04,04::004206356878,1
2,cross_class,04,04::004206536879,3
2,cross_class,04,04::004206976879,2
2,cross_class,04,04::004208696881,3
2,cross_class,04,04::004208706881,12
2,cross_class,04,04::004208736881,3
2,cross_class,04,04::004208846881,5
2,cross_class,04,04::004208866881,2
2,cross_class,04,04::004208906881,2
2,cross_class,04,04::004208916881,1
2,cross_class,04,04::004208946881,2
2,cross_class,04,04::004220726902,3
2,cross_class,04,04::004235676929,1
2,cross_class,04,04::004236906932,2
2,cross_class,04,04::004236946932,20
2,cross_class,04,04::004236956932,7
2,cross_class,04,04::004236966932,6
2,cross_class,04,04::004237016932,24
2,cross_class,04,04::004237036932,3
2,cross_class,04,04::004237176933,2
2,cross_class,04,04::004237256933,1
2,cross_class,04,04::004237286932,5
2,cross_class,04,04::004237366932,7
2,cross_class,04,04::004237466932,9
2,cross_class,04,04::004237476932,1
2,cross_class,04,04::004237656932,10
2,cross_class,04,04::004237676932,1
2,cross_class,04,04::004237746932,4
2,cross_class,04,04::004237766932,1
2,cross_class,04,04::004237856932,8
2,cross_class,04,04::004237906932,23
2,cross_class,04,04::004238056932,9
2,cross_class,04,04::004238106932,17
2,cross_class,04,04::004240186936,1
2,cross_class,04,04::004240946937,2
2,cross_class,04,04::004241476938,1
2,cross_class,04,04::004241486938,3
2,cross_class,04,04::004241626938,5
2,cross_class,04,04::004247226949,7
2,cross_class,04,04::004247276949,1
2,cross_class,04,04::004264276965,1
2,cross_class,04,04::004264316965,5
2,cross_class,04,04::004264336965,1
2,cross_class,04,04::004283236992,4
2,cross_class,04,04::004283416992,3
2,cross_class,04,04::004283596992,12
2,cross_class,04,04::004283716992,1
2,cross_class,04,04::004284816994,1
2,cross_class,04,04::004285907001,2
2,cross_class,04,04::004285927001,19
2,cross_class,04,04::004285937001,19
2,cross_class,04,04::004286227001,3
2,cross_class,04,04::004286247001,2
2,cross_class,04,04::004296297022,1
2,cross_class,04,04::004299817030,3
2,cross_class,04,04::004300357030,2
2,cross_class,04,04::004312657037,1
2,cross_class,04,04::004312697037,6
2,cross_class,04,04::004313317037,15
2,cross_class,04,04::004313497037,4
2,cross_class,04,04::004336477054,1
2,cross_class,04,04::004336547054,2
2,cross_class,04,04::004336627054,4
2,cross_class,04,04::004337007054,4
2,cross_class,04,04::004337387054,1
2,cross_class,04,04::004339757061,1
2,cross_class,04,04::004339927061,1
2,cross_class,04,04::004339977061,5
2,cross_class,04,04::004340797063,2
2,cross_class,04,04::004340927063,5
2,cross_class,04,04::004340997063,11
2,cross_class,04,04::004341197063,2
2,cross_class,04,04::004341447063,1
2,cross_class,04,04::004361197106,2
2,cross_class,04,04::004361517106,3
2,cross_class,04,04::004397517126,1
2,cross_class,04,04::004401617134,2
2,cross_class,04,04::004401697134,9
2,cross_class,04,04::004401807134,5
2,cross_class,04,04::004401917134,5
2,cross_class,04,04::004401937134,2
2,cross_class,04,04::004402017134,2
2,cross_class,04,04::004402187134,1
2,cross_class,04,04::004402217134,6
2,cross_class,04,04::004403717139,1
2,cross_class,04,04::004404217139,1
2,cross_class,04,04::004406547141,1
2,cross_class,04,04::004417987153,2
2,cross_class,04,04::004448307200,1
2,cross_class,04,04::004448507200,1
2,cross_class,04,04::004449637202,1
2,cross_class,04,04::004449737202,3
2,cross_class,04,04::004449757202,7
2,cross_class,04,04::004451937210,7
2,cross_class,04,04::004495897271,1
2,cross_class,04,04::004496177271,1
2,cross_class,04,04::004498937275,1
2,cross_class,04,04::004525387336,1
2,cross_class,04,04::004525717335,9
2,cross_class,04,04::004567877400,7
2,cross_class,04,04::004567977400,2
2,cross_class,04,04::004569457403,2
2,cross_class,04,04::004571457406,2
2,cross_class,04,04::004588637436,2
2,cross_class,04,04::004589457441,5
2,cross_class,04,04::004595397451,1
2,cross_class,04,04::004604507458,1
2,cross_class,04,04::004604667458,2
2,cross_class,04,04::004604757458,8
2,cross_class,04,04::004604957458,5
2,cross_class,04,04::004676215109,2
2,cross_class,04,04::342161527704,5
2,cross_class,04,04::342224527704,5
2,cross_class,04,04::408616671304,1
2,cross_class,05,05::003424575280,5
2,cross_class,05,05::003424585280,4
2,cross_class,05,05::003424605280,22
2,cross_class,05,05::003424615280,10
2,cross_class,05,05::003424825280,1
2,cross_class,05,05::003424835280,1
2,cross_class,05,05::003435165294,2
2,cross_class,05,05::003435255294,3
2,cross_class,05,05::003435395294,9
2,cross_class,05,05::003435415294,1
2,cross_class,05,05::003435585294,5
2,cross_class,05,05::003435605294,4
2,cross_class,05,05::003435855294,3
2,cross_class,05,05::003461305323,13
2,cross_class,05,05::003461425323,2
2,cross_class,05,05::003461545323,20
2,cross_class,05,05::003473265341,5
2,cross_class,05,05::003473295341,4
2,cross_class,05,05::003473305341,5
2,cross_class,05,05::003481635355,23
2,cross_class,05,05::003481665355,12
2,cross_class,05,05::003481865355,1
2,cross_class,05,05::003484275359,15
2,cross_class,05,05::003484365359,3
2,cross_class,05,05::003503285380,6
2,cross_class,05,05::003503425380,3
2,cross_class,05,05::003533675426,9
2,cross_class,05,05::003553605474,1
2,cross_class,05,05::003571385521,11
2,cross_class,05,05::003571425521,3
2,cross_class,05,05::003571625521,1
2,cross_class,05,05::003571785521,1
2,cross_class,05,05::003571815521,3
2,cross_class,05,05::003572015521,4
2,cross_class,05,05::003572085521,10
2,cross_class,05,05::003588895576,3
2,cross_class,05,05::003588915576,10
2,cross_class,05,05::003588955576,39
2,cross_class,05,05::003589015576,4
2,cross_class,05,05::003590135584,3
2,cross_class,05,05::003590215584,24
2,cross_class,05,05::003590275584,5
2,cross_class,05,05::003590345584,4
2,cross_class,05,05::003590595584,6
2,cross_class,05,05::003595745589,5
2,cross_class,05,05::003595765589,3
2,cross_class,05,05::003631685663,10
2,cross_class,05,05::003631775663,7
2,cross_class,05,05::003631845663,3
2,cross_class,05,05::003631975663,9
2,cross_class,05,05::003632375665,1
2,cross_class,05,05::003653665737,1
2,cross_class,05,05::003688825793,2
2,cross_class,05,05::003701555833,2
2,cross_class,05,05::003742335918,12
2,cross_class,05,05::003752815961,17
2,cross_class,05,05::003752915961,1
2,cross_class,05,05::003752925961,22
2,cross_class,05,05::003752955961,35
2,cross_class,05,05::003753155961,11
2,cross_class,05,05::003783866047,6
2,cross_class,05,05::003783876047,1
2,cross_class,05,05::003796266083,1
2,cross_class,05,05::003796336083,11
2,cross_class,05,05::003796366083,7
2,cross_class,05,05::003796396083,1
2,cross_class,05,05::003796526083,1
2,cross_class,05,05::003800476101,8
2,cross_class,05,05::003801086101,4
2,cross_class,05,05::003801616101,1
2,cross_class,05,05::003804136104,2
2,cross_class,05,05::003856376226,1
2,cross_class,05,05::003869456241,2
2,cross_class,05,05::003903076328,21
2,cross_class,05,05::003903326328,3
2,cross_class,05,05::003915866351,4
2,cross_class,05,05::003924046368,2
2,cross_class,05,05::003924136368,6
2,cross_class,05,05::003924226368,4
2,cross_class,05,05::003924276368,2
2,cross_class,05,05::003924316368,2
2,cross_class,05,05::003924436368,1
2,cross_class,05,05::003956426464,3
2,cross_class,05,05::004083096702,3
2,cross_class,05,05::004089306717,3
2,cross_class,05,05::004191226853,7
2,cross_class,05,05::004191516853,33
2,cross_class,05,05::004191576853,8
2,cross_class,05,05::004191606853,29
2,cross_class,05,05::004191646853,1
2,cross_class,05,05::004209276885,8
2,cross_class,05,05::004209356885,2
2,cross_class,05,05::004209366885,1
2,cross_class,05,05::004218026897,2
2,cross_class,05,05::004259986960,2
2,cross_class,05,05::004260526960,5
2,cross_class,05,05::004262566961,37
2,cross_class,05,05::004262586961,7
2,cross_class,05,05::004262646961,4
2,cross_class,05,05::004262686961,9
2,cross_class,05,05::004262706961,14
2,cross_class,05,05::004262776961,6
2,cross_class,05,05::004262846961,9
2,cross_class,05,05::004262856961,4
2,cross_class,05,05::004262916961,23
2,cross_class,05,05::004262976961,14
2,cross_class,05,05::004263066961,5
2,cross_class,05,05::004263196961,4
2,cross_class,05,05::004263426961,16
2,cross_class,05,05::004266516971,1
2,cross_class,05,05::004283356991,2
2,cross_class,05,05::004283406991,16
2,cross_class,05,05::004283446991,10
2,cross_class,05,05::004342317065,1
2,cross_class,05,05::004345607073,12
2,cross_class,05,05::004345617073,16
2,cross_class,05,05::004345627073,5
2,cross_class,05,05::004345747073,4
2,cross_class,05,05::004353707082,15
2,cross_class,05,05::004353737082,5
2,cross_class,05,05::004353837082,7
2,cross_class,05,05::004353887082,4
2,cross_class,05,05::004353917082,18
2,cross_class,05,05::004353947082,6
2,cross_class,05,05::004354557087,7
2,cross_class,05,05::004354567087,11
2,cross_class,05,05::004375447108,6
2,cross_class,05,05::004375577108,3
2,cross_class,05,05::004375627108,1
2,cross_class,05,05::004375677108,1
2,cross_class,05,05::004376527108,6
2,cross_class,05,05::004376587108,1
2,cross_class,05,05::004476117256,1
2,cross_class,05,05::004476147256,10
2,cross_class,05,05::004476167256,1
2,cross_class,05,05::004476567256,3
2,cross_class,05,05::004476757256,2
2,cross_class,05,05::004476867256,1
2,cross_class,05,05::004496557272,10
2,cross_class,05,05::004496587272,35
2,cross_class,05,05::004496607272,6
2,cross_class,05,05::004515457318,3
2,cross_class,05,05::004515507318,4
2,cross_class,05,05::004515527318,3
2,cross_class,05,05::004515567318,2
2,cross_class,05,05::004559307385,3
2,cross_class,05,05::004559317385,4
2,cross_class,05,05::004559337385,3
2,cross_class,05,05::004559387385,6
2,cross_class,05,05::004570747405,12
2,cross_class,05,05::004570997405,6
2,cross_class,05,05::004571237405,5
2,cross_class,05,05::004571337405,2
2,cross_class,05,05::004585287429,33
2,cross_class,05,05::004585317429,13
2,cross_class,06,06::000004210001,19
2,cross_class,06,06::000004590001,18
2,cross_class,06,06::000004900001,13
2,cross_class,06,06::000023850001,5
2,cross_class,06,06::003409055245,3
2,cross_class,06,06::003456085312,3
2,cross_class,06,06::003465045327,7
2,cross_class,06,06::003516895416,22
2,cross_class,06,06::003549585469,4
2,cross_class,06,06::003581225542,1
2,cross_class,06,06::003590095584,1
2,cross_class,06,06::003692205800,4
2,cross_class,06,06::003692515800,2
2,cross_class,06,06::003698575825,3
2,cross_class,06,06::003738705907,6
2,cross_class,06,06::003796316083,6
